"Democrat","Republican","NegativeAffect","PositiveAffect","MoralEmotional","retweet_count","favorite_count","has_URL","has_media","outgroup","outgroupidentity","outgroupcongress","outgrouptop","year"
0,0,0,0,0,15,41,TRUE,FALSE,,,,,2020
0,0,1,1,0,30,78,TRUE,FALSE,,,,,2020
0,1,1,0,0,31,82,TRUE,FALSE,0,,,0,2020
0,0,3,0,0,57,97,TRUE,FALSE,,,,,2020
0,0,3,2,1,23,0,FALSE,FALSE,,,,,2020
0,0,1,0,1,8,21,TRUE,FALSE,,,,,2020
0,0,1,0,1,19,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,10,26,TRUE,FALSE,,,,,2020
0,0,1,0,0,57,0,FALSE,FALSE,,,,,2020
0,2,0,3,0,108,407,TRUE,FALSE,0,0,0,,2020
0,0,1,1,0,330,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,13,44,TRUE,FALSE,,,,,2020
0,0,3,2,1,81,303,TRUE,FALSE,,,,,2020
0,0,0,0,0,9,0,FALSE,FALSE,,,,,2020
0,0,0,1,0,15,33,TRUE,FALSE,,,,,2020
0,0,1,0,0,34,0,FALSE,FALSE,,,,,2020
0,0,1,0,1,14,46,TRUE,FALSE,,,,,2020
0,0,0,0,0,56,175,TRUE,FALSE,,,,,2020
0,0,2,0,1,15,38,TRUE,FALSE,,,,,2020
0,0,0,1,1,10,0,FALSE,FALSE,,,,,2020
0,0,0,1,1,5,12,TRUE,FALSE,,,,,2020
0,0,1,0,1,18,41,TRUE,FALSE,,,,,2020
0,0,0,0,0,8,19,TRUE,FALSE,,,,,2020
0,0,2,0,0,18,63,TRUE,FALSE,,,,,2020
0,0,0,1,0,2,7,TRUE,FALSE,,,,,2020
0,0,1,0,1,25,87,TRUE,FALSE,,,,,2020
0,0,0,0,0,53,183,TRUE,FALSE,,,,,2020
0,0,0,1,0,9,45,TRUE,FALSE,,,,,2020
0,0,2,2,1,18,47,TRUE,FALSE,,,,,2020
0,0,3,1,1,12,36,TRUE,FALSE,,,,,2020
0,0,0,1,0,16,59,TRUE,FALSE,,,,,2020
0,0,0,0,0,5,14,TRUE,FALSE,,,,,2020
0,0,1,2,0,3,6,TRUE,FALSE,,,,,2020
0,0,1,0,1,30,64,TRUE,FALSE,,,,,2020
0,0,0,1,0,17,57,TRUE,FALSE,,,,,2020
0,0,0,1,0,2,4,TRUE,FALSE,,,,,2020
0,2,1,1,0,21,47,TRUE,FALSE,0,0,,0,2020
0,0,0,0,0,23,78,TRUE,FALSE,,,,,2020
0,0,0,2,0,5,13,TRUE,FALSE,,,,,2020
0,0,1,0,1,9,23,TRUE,FALSE,,,,,2020
0,0,1,0,1,31,67,TRUE,FALSE,,,,,2020
0,0,0,2,0,4,21,TRUE,FALSE,,,,,2020
0,0,0,0,0,9,13,TRUE,FALSE,,,,,2020
0,0,1,0,1,44,0,FALSE,FALSE,,,,,2020
0,0,1,0,0,6,21,TRUE,FALSE,,,,,2020
0,0,1,0,0,39,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,28,61,TRUE,FALSE,,,,,2020
0,1,0,3,0,34,100,TRUE,FALSE,0,0,,,2020
0,0,3,1,0,42,0,FALSE,FALSE,,,,,2020
0,0,1,1,1,8,13,TRUE,FALSE,,,,,2020
0,0,2,0,1,17,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,30,120,TRUE,FALSE,,,,,2020
0,0,1,0,0,33,46,TRUE,FALSE,,,,,2020
0,0,0,0,0,36,0,FALSE,FALSE,,,,,2020
0,0,1,0,0,8,16,TRUE,FALSE,,,,,2020
0,0,2,3,2,12,50,TRUE,FALSE,,,,,2020
0,0,0,0,0,61,0,TRUE,FALSE,,,,,2020
0,0,1,0,1,5,10,TRUE,FALSE,,,,,2020
0,0,1,0,1,55,131,TRUE,FALSE,,,,,2020
0,0,0,0,0,21,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,19,49,TRUE,FALSE,,,,,2020
0,0,1,0,0,3,4,TRUE,FALSE,,,,,2020
0,0,2,0,2,5,18,TRUE,FALSE,,,,,2020
0,0,0,1,0,4,11,TRUE,FALSE,,,,,2020
0,0,1,0,0,60,210,TRUE,FALSE,,,,,2020
0,0,0,0,0,11,48,TRUE,FALSE,,,,,2020
0,0,2,3,2,4,9,TRUE,FALSE,,,,,2020
0,0,1,0,1,16,44,TRUE,FALSE,,,,,2020
0,0,0,1,0,45,150,TRUE,FALSE,,,,,2020
0,0,0,1,0,15,49,TRUE,FALSE,,,,,2020
0,0,0,1,0,7,20,TRUE,FALSE,,,,,2020
0,0,2,0,1,8,17,TRUE,FALSE,,,,,2020
0,0,0,0,0,30,71,TRUE,FALSE,,,,,2020
1,1,0,0,0,37,132,TRUE,FALSE,,1,,0,2020
0,0,1,0,1,29,88,TRUE,FALSE,,,,,2020
1,0,0,1,1,6,12,TRUE,FALSE,1,1,,,2020
0,0,0,1,0,10,0,FALSE,FALSE,,,,,2020
0,0,0,1,0,38,105,TRUE,FALSE,,,,,2020
0,0,0,0,0,3,11,TRUE,FALSE,,,,,2020
0,0,2,1,1,16,36,TRUE,FALSE,,,,,2020
2,0,0,1,0,54,0,FALSE,FALSE,1,1,,,2020
0,0,0,0,0,13,44,TRUE,FALSE,,,,,2020
0,0,0,0,0,5,14,TRUE,FALSE,,,,,2020
0,0,0,0,0,19,43,TRUE,FALSE,,,,,2020
0,0,1,1,0,16,26,TRUE,FALSE,,,,,2020
1,1,0,0,0,39,151,TRUE,FALSE,,1,,0,2020
0,0,0,0,0,3,9,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,14,TRUE,FALSE,,,,,2020
0,0,1,0,0,119,0,FALSE,FALSE,,,,,2020
1,0,0,0,0,7,25,TRUE,FALSE,1,1,,,2020
0,0,1,0,0,6,16,TRUE,FALSE,,,,,2020
0,0,0,0,0,7,9,TRUE,FALSE,,,,,2020
0,0,1,1,0,19,72,TRUE,FALSE,,,,,2020
0,0,1,1,1,27,96,TRUE,FALSE,,,,,2020
0,0,0,1,0,16,34,TRUE,FALSE,,,,,2020
1,0,0,0,0,62,141,TRUE,FALSE,1,,,1,2020
0,0,1,0,0,25,89,TRUE,FALSE,,,,,2020
0,0,0,0,0,8,21,TRUE,FALSE,,,,,2020
0,0,0,2,0,12,22,TRUE,FALSE,,,,,2020
0,1,0,1,0,3,10,TRUE,FALSE,0,0,,,2020
0,0,1,1,0,21,44,TRUE,FALSE,,,,,2020
0,1,0,3,0,20,113,TRUE,FALSE,0,0,,,2020
0,0,0,1,0,3,10,TRUE,FALSE,,,,,2020
0,0,1,0,0,257,361,TRUE,FALSE,,,,,2020
0,0,4,0,1,29,102,TRUE,FALSE,,,,,2020
1,1,0,1,0,4,23,TRUE,FALSE,,,,,2020
0,0,2,1,1,67,185,TRUE,FALSE,,,,,2020
1,0,0,0,0,21,52,TRUE,FALSE,1,,,1,2020
0,0,0,1,1,7,17,TRUE,FALSE,,,,,2020
0,0,1,1,0,11,25,TRUE,FALSE,,,,,2020
0,0,0,1,1,2,10,TRUE,FALSE,,,,,2020
0,0,1,1,2,19,57,TRUE,FALSE,,,,,2020
0,0,0,0,0,11,23,TRUE,FALSE,,,,,2020
0,1,0,2,0,423,1523,TRUE,FALSE,0,0,,,2020
0,0,2,1,1,7,24,TRUE,FALSE,,,,,2020
0,0,0,0,0,223,0,FALSE,FALSE,,,,,2020
0,1,1,1,1,95,0,FALSE,FALSE,0,0,,,2020
0,0,1,1,1,16,67,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,22,TRUE,FALSE,,,,,2020
0,0,1,1,1,11,37,TRUE,FALSE,,,,,2020
0,0,0,1,1,3,20,TRUE,FALSE,,,,,2020
0,0,0,0,0,7,12,TRUE,FALSE,,,,,2020
0,0,1,0,1,181,0,TRUE,FALSE,,,,,2020
0,0,0,1,0,19,24,TRUE,FALSE,,,,,2020
0,0,1,0,1,3,7,TRUE,FALSE,,,,,2020
0,0,2,1,0,6,29,TRUE,FALSE,,,,,2020
0,0,0,1,0,22,75,TRUE,FALSE,,,,,2020
0,0,0,0,0,1,10,TRUE,FALSE,,,,,2020
0,0,0,0,0,5,17,TRUE,FALSE,,,,,2020
0,0,0,0,0,23,43,TRUE,FALSE,,,,,2020
0,0,1,2,1,5,17,TRUE,FALSE,,,,,2020
0,0,0,0,0,69,186,TRUE,FALSE,,,,,2020
0,0,0,0,0,16,25,TRUE,FALSE,,,,,2020
0,0,0,1,0,24,67,TRUE,FALSE,,,,,2020
2,0,0,1,0,79,197,TRUE,FALSE,1,1,,1,2020
0,0,2,1,2,31,65,TRUE,FALSE,,,,,2020
0,0,0,0,0,24,30,TRUE,FALSE,,,,,2020
0,0,2,0,1,17,66,TRUE,FALSE,,,,,2020
0,0,0,2,1,12,44,TRUE,FALSE,,,,,2020
0,0,1,0,0,28,82,TRUE,FALSE,,,,,2020
0,0,0,1,1,33,109,TRUE,FALSE,,,,,2020
0,1,0,1,0,4,27,TRUE,FALSE,0,0,,,2020
0,0,0,0,0,9,15,TRUE,FALSE,,,,,2020
0,0,3,1,1,8,24,TRUE,FALSE,,,,,2020
0,0,2,1,0,7,21,TRUE,FALSE,,,,,2020
0,0,1,0,1,26,51,TRUE,FALSE,,,,,2020
0,0,1,2,1,104,325,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,13,TRUE,FALSE,,,,,2020
0,0,1,2,2,10,45,TRUE,FALSE,,,,,2020
0,0,1,0,0,5,15,TRUE,FALSE,,,,,2020
0,0,0,1,0,5,23,TRUE,FALSE,,,,,2020
0,1,2,2,2,43,191,TRUE,FALSE,0,0,,,2020
0,0,1,0,1,24,66,TRUE,FALSE,,,,,2020
0,0,2,0,1,6,11,TRUE,FALSE,,,,,2020
0,0,0,2,0,37,98,TRUE,FALSE,,,,,2020
0,0,3,1,0,35,91,TRUE,FALSE,,,,,2020
0,0,1,0,0,12,39,TRUE,FALSE,,,,,2020
0,1,0,3,0,83,239,TRUE,FALSE,0,0,,,2020
0,0,0,0,0,16,45,TRUE,FALSE,,,,,2020
0,0,0,1,1,4,33,TRUE,FALSE,,,,,2020
0,0,0,0,0,1132,1356,TRUE,FALSE,,,,,2020
0,0,0,2,0,4,20,TRUE,FALSE,,,,,2020
0,1,1,0,0,605,1567,TRUE,FALSE,0,0,,,2020
0,0,1,2,1,9,23,TRUE,FALSE,,,,,2020
0,1,2,1,1,11,31,TRUE,FALSE,0,0,,,2020
0,0,0,2,0,2,15,TRUE,FALSE,,,,,2020
0,0,1,0,1,96,190,TRUE,FALSE,,,,,2020
0,0,0,1,0,50,184,TRUE,FALSE,,,,,2020
0,0,5,0,3,23,59,TRUE,FALSE,,,,,2020
0,0,0,0,0,19,54,TRUE,FALSE,,,,,2020
0,0,0,1,0,9,16,TRUE,FALSE,,,,,2020
0,0,2,0,0,58,191,TRUE,FALSE,,,,,2020
0,0,0,0,0,8,30,TRUE,FALSE,,,,,2020
0,0,1,1,0,71,207,TRUE,FALSE,,,,,2020
0,0,0,0,0,24,63,TRUE,FALSE,,,,,2020
0,0,0,2,0,7,20,TRUE,FALSE,,,,,2020
0,1,1,0,0,12,41,TRUE,FALSE,0,,0,0,2020
0,0,1,1,0,2,11,TRUE,FALSE,,,,,2020
0,0,0,1,0,18,53,FALSE,TRUE,,,,,2020
0,0,0,1,0,70,181,TRUE,FALSE,,,,,2020
0,0,0,1,0,11,33,TRUE,FALSE,,,,,2020
0,0,0,1,0,19,0,TRUE,FALSE,,,,,2020
0,0,0,0,0,5,11,TRUE,FALSE,,,,,2020
0,0,0,0,0,250,0,FALSE,FALSE,,,,,2020
0,0,0,1,0,6,12,TRUE,FALSE,,,,,2020
0,0,0,1,0,33,47,TRUE,FALSE,,,,,2020
0,0,0,0,0,0,1,TRUE,FALSE,,,,,2020
0,0,1,0,0,7,11,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,15,TRUE,FALSE,,,,,2020
0,0,1,1,0,56,0,FALSE,FALSE,,,,,2020
0,0,0,2,1,10,16,TRUE,FALSE,,,,,2020
0,0,2,0,0,126,0,FALSE,FALSE,,,,,2020
0,0,1,1,0,315,780,TRUE,FALSE,,,,,2020
0,0,1,0,0,95,0,FALSE,FALSE,,,,,2020
0,0,1,1,1,0,3,TRUE,FALSE,,,,,2020
0,0,1,1,0,40,0,FALSE,FALSE,,,,,2020
0,0,3,0,2,26,59,TRUE,FALSE,,,,,2020
0,0,0,0,0,14,21,TRUE,FALSE,,,,,2020
0,0,2,0,1,72,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,34,58,FALSE,TRUE,,,,,2020
0,0,1,0,0,23,85,TRUE,FALSE,,,,,2020
0,0,1,3,0,9,30,TRUE,FALSE,,,,,2020
0,0,0,0,0,0,0,TRUE,FALSE,,,,,2020
0,0,0,1,0,7,12,TRUE,FALSE,,,,,2020
0,0,0,0,0,0,0,TRUE,FALSE,,,,,2020
0,0,0,0,0,1,2,TRUE,FALSE,,,,,2020
0,0,2,0,1,108,271,TRUE,FALSE,,,,,2020
0,0,0,0,0,2,14,TRUE,FALSE,,,,,2020
0,0,1,1,0,9,34,TRUE,FALSE,,,,,2020
0,0,0,0,0,3,14,TRUE,FALSE,,,,,2020
0,0,1,0,0,8,10,TRUE,FALSE,,,,,2020
0,0,0,1,0,14,22,TRUE,FALSE,,,,,2020
0,0,1,1,1,22,54,TRUE,FALSE,,,,,2020
0,0,1,1,0,18,62,TRUE,FALSE,,,,,2020
0,0,1,0,0,136,0,TRUE,FALSE,,,,,2020
0,0,0,1,0,15,45,TRUE,FALSE,,,,,2020
1,0,0,2,0,5,0,FALSE,FALSE,1,,,1,2020
0,0,0,0,0,8,20,TRUE,FALSE,,,,,2020
0,0,1,1,2,23,0,FALSE,FALSE,,,,,2020
0,0,1,1,0,7,24,TRUE,FALSE,,,,,2020
0,0,1,0,1,17,0,TRUE,FALSE,,,,,2020
0,0,0,0,0,19,70,TRUE,FALSE,,,,,2020
0,0,0,0,0,29,47,TRUE,FALSE,,,,,2020
0,0,0,1,1,56,0,TRUE,FALSE,,,,,2020
0,0,1,1,0,13,33,FALSE,TRUE,,,,,2020
1,0,2,1,2,10,54,TRUE,FALSE,1,1,,,2020
1,0,2,1,0,213,453,TRUE,TRUE,1,,,1,2020
0,0,1,2,1,4,27,TRUE,FALSE,,,,,2020
1,0,2,1,1,19,64,TRUE,FALSE,1,,,1,2020
0,0,1,0,1,10,26,TRUE,FALSE,,,,,2020
0,0,2,1,0,1115,0,FALSE,FALSE,,,,,2020
0,0,2,1,1,17,57,TRUE,FALSE,,,,,2020
0,0,1,0,0,57,153,TRUE,FALSE,,,,,2020
0,0,0,1,0,23,74,TRUE,FALSE,,,,,2020
1,0,1,0,1,65,0,FALSE,FALSE,1,,,1,2020
0,0,1,0,0,16,39,TRUE,FALSE,,,,,2020
0,0,0,0,0,38,75,FALSE,TRUE,,,,,2020
0,0,1,0,0,23,45,TRUE,FALSE,,,,,2020
0,0,0,0,0,23,66,TRUE,FALSE,,,,,2020
0,0,0,0,0,3,9,TRUE,FALSE,,,,,2020
0,0,1,0,0,1,4,TRUE,FALSE,,,,,2020
0,0,1,0,0,11,42,TRUE,FALSE,,,,,2020
0,0,0,1,1,14,30,TRUE,FALSE,,,,,2020
0,0,1,1,0,5,30,TRUE,FALSE,,,,,2020
0,1,1,2,2,23,74,TRUE,FALSE,0,,,0,2020
0,0,0,1,0,5,21,TRUE,FALSE,,,,,2020
0,0,0,0,0,118,282,TRUE,FALSE,,,,,2020
0,0,3,0,0,8,16,TRUE,FALSE,,,,,2020
0,0,2,0,2,64,181,TRUE,FALSE,,,,,2020
0,0,2,0,1,5,17,TRUE,FALSE,,,,,2020
0,0,2,0,1,14,38,TRUE,FALSE,,,,,2020
0,0,0,0,0,25,54,TRUE,FALSE,,,,,2020
0,0,1,0,0,4,16,TRUE,FALSE,,,,,2020
0,0,2,1,2,8,21,TRUE,FALSE,,,,,2020
0,0,0,1,0,5,0,TRUE,FALSE,,,,,2020
0,0,2,0,2,12,30,TRUE,FALSE,,,,,2020
0,0,1,0,0,9,0,FALSE,FALSE,,,,,2020
0,0,2,1,1,20,64,TRUE,FALSE,,,,,2020
0,1,2,0,0,5,12,TRUE,FALSE,0,,,0,2020
0,0,1,2,0,6,12,TRUE,FALSE,,,,,2020
0,0,1,0,1,24,34,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,6,TRUE,FALSE,,,,,2020
0,0,0,1,0,139,0,FALSE,FALSE,,,,,2020
0,0,1,0,0,15,38,TRUE,FALSE,,,,,2020
0,1,1,0,0,6,0,FALSE,FALSE,0,,,0,2020
0,0,4,0,2,51,0,FALSE,FALSE,,,,,2020
0,0,1,0,1,21,39,TRUE,FALSE,,,,,2020
0,0,0,0,0,8,28,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,0,FALSE,FALSE,,,,,2020
0,1,1,2,2,20,0,FALSE,FALSE,0,,,0,2020
0,0,2,0,2,169,439,TRUE,FALSE,,,,,2020
1,1,2,2,1,12,0,FALSE,FALSE,,,,,2020
0,0,1,0,0,42,0,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,8,TRUE,FALSE,,,,,2020
0,0,1,0,0,451,0,TRUE,FALSE,,,,,2020
0,0,1,1,0,4,9,TRUE,FALSE,,,,,2020
0,0,0,0,0,22,0,TRUE,FALSE,,,,,2020
0,1,0,0,0,20,39,TRUE,FALSE,0,,,0,2020
0,0,1,2,1,28,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,12,27,TRUE,FALSE,,,,,2020
0,0,4,0,2,33,82,TRUE,FALSE,,,,,2020
0,0,1,2,0,19,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,2,11,TRUE,FALSE,,,,,2020
0,0,0,3,1,12,57,TRUE,FALSE,,,,,2020
0,0,0,0,0,13,48,TRUE,FALSE,,,,,2020
0,0,1,2,0,9,51,TRUE,FALSE,,,,,2020
0,2,0,2,0,29,133,TRUE,FALSE,0,0,,0,2020
0,0,1,0,0,5,29,TRUE,FALSE,,,,,2020
0,0,0,0,0,11,29,TRUE,FALSE,,,,,2020
0,0,1,1,1,2,15,TRUE,FALSE,,,,,2020
0,0,0,0,0,16,52,TRUE,FALSE,,,,,2020
1,0,0,1,0,62,167,TRUE,FALSE,1,,,1,2020
0,0,1,2,0,47,111,TRUE,FALSE,,,,,2020
0,0,0,0,0,14,32,TRUE,FALSE,,,,,2020
0,0,2,1,1,17,49,TRUE,FALSE,,,,,2020
0,0,0,0,0,13,57,TRUE,FALSE,,,,,2020
0,0,1,2,1,17,39,TRUE,FALSE,,,,,2020
0,0,1,0,1,20,33,TRUE,FALSE,,,,,2020
1,0,4,1,1,1897,0,FALSE,FALSE,1,,,1,2020
2,0,2,0,1,139,329,TRUE,FALSE,1,,,1,2020
0,0,2,1,1,6,20,TRUE,FALSE,,,,,2020
0,0,0,0,0,11,0,FALSE,FALSE,,,,,2020
1,0,1,1,0,19,60,TRUE,FALSE,1,1,,,2020
0,0,0,0,0,24,37,TRUE,FALSE,,,,,2020
0,0,2,0,0,23,0,FALSE,FALSE,,,,,2020
0,0,3,1,1,23,0,FALSE,FALSE,,,,,2020
1,1,2,0,0,7,20,TRUE,FALSE,,,,,2020
0,0,0,0,0,28,96,TRUE,FALSE,,,,,2020
0,0,1,0,1,22,79,TRUE,FALSE,,,,,2020
0,0,0,0,0,2,13,TRUE,FALSE,,,,,2020
0,0,0,1,0,15,79,TRUE,FALSE,,,,,2020
0,0,0,0,0,17,47,TRUE,FALSE,,,,,2020
0,0,1,0,1,6,19,TRUE,FALSE,,,,,2020
0,0,0,0,0,67,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,10,19,TRUE,FALSE,,,,,2020
0,0,0,0,0,38,131,TRUE,FALSE,,,,,2020
0,0,0,0,0,23,0,FALSE,FALSE,,,,,2020
1,0,0,1,0,7,9,TRUE,FALSE,1,1,,,2020
0,0,2,2,0,46,138,TRUE,FALSE,,,,,2020
0,0,1,0,0,17,73,TRUE,FALSE,,,,,2020
0,1,0,0,0,15,26,TRUE,FALSE,0,,,0,2020
0,0,1,0,0,8,26,TRUE,FALSE,,,,,2020
0,1,1,1,0,14,65,TRUE,FALSE,0,,,0,2020
0,0,1,0,0,2,16,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,19,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,0,TRUE,FALSE,,,,,2020
0,0,0,0,0,5,14,TRUE,FALSE,,,,,2020
0,0,1,0,0,41,94,TRUE,FALSE,,,,,2020
0,0,1,2,1,39,153,TRUE,FALSE,,,,,2020
0,0,4,0,1,166,508,TRUE,FALSE,,,,,2020
0,0,0,1,1,5,23,TRUE,FALSE,,,,,2020
0,0,2,1,1,19,49,TRUE,FALSE,,,,,2020
0,0,1,0,1,17,28,TRUE,FALSE,,,,,2020
0,1,3,2,3,55,79,TRUE,FALSE,0,,,0,2020
0,0,2,2,0,25,89,TRUE,FALSE,,,,,2020
0,0,0,0,0,3,11,TRUE,FALSE,,,,,2020
0,0,1,0,0,25,76,TRUE,FALSE,,,,,2020
0,0,2,3,1,38,103,TRUE,FALSE,,,,,2020
0,0,1,0,1,37,108,TRUE,FALSE,,,,,2020
0,0,4,0,1,29,90,TRUE,FALSE,,,,,2020
0,0,1,1,1,34,139,TRUE,FALSE,,,,,2020
1,0,2,0,0,13,43,TRUE,FALSE,1,1,,,2020
0,0,2,0,0,51,122,TRUE,FALSE,,,,,2020
0,0,0,0,0,10,13,TRUE,FALSE,,,,,2020
0,0,0,0,0,3,14,TRUE,FALSE,,,,,2020
0,0,4,0,2,10,32,TRUE,FALSE,,,,,2020
1,1,2,1,0,27,0,FALSE,FALSE,,1,,0,2020
0,1,0,0,0,6,16,TRUE,FALSE,0,0,,,2020
0,0,0,0,0,29,31,TRUE,FALSE,,,,,2020
0,0,1,0,1,24,56,TRUE,FALSE,,,,,2020
1,1,2,0,1,46,109,TRUE,FALSE,,1,,0,2020
0,0,1,0,1,101,0,FALSE,FALSE,,,,,2020
0,0,1,1,0,147,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,65,0,FALSE,FALSE,,,,,2020
0,0,1,0,1,1,12,TRUE,FALSE,,,,,2020
0,0,0,1,0,4,13,TRUE,FALSE,,,,,2020
0,0,0,0,0,18,0,FALSE,FALSE,,,,,2020
0,0,4,0,2,38,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,16,43,TRUE,FALSE,,,,,2020
0,0,0,0,0,23,43,TRUE,FALSE,,,,,2020
0,0,1,0,1,12,0,TRUE,FALSE,,,,,2020
0,0,0,1,0,29,0,FALSE,FALSE,,,,,2020
0,0,2,1,0,128,0,TRUE,FALSE,,,,,2020
0,0,1,1,0,29,64,TRUE,FALSE,,,,,2020
0,0,1,0,0,16,27,TRUE,FALSE,,,,,2020
0,0,1,0,1,5,29,TRUE,FALSE,,,,,2020
0,0,1,0,1,54,141,TRUE,FALSE,,,,,2020
0,0,0,0,0,6,16,TRUE,FALSE,,,,,2020
0,0,0,0,1,87,128,TRUE,FALSE,,,,,2020
0,0,0,0,0,7,23,TRUE,FALSE,,,,,2020
0,0,0,0,0,77,148,TRUE,FALSE,,,,,2020
0,0,0,3,0,9,57,TRUE,FALSE,,,,,2020
0,0,2,1,0,2,12,TRUE,FALSE,,,,,2020
1,2,1,3,1,50,143,TRUE,FALSE,,,,,2020
0,0,0,0,0,10,26,TRUE,FALSE,,,,,2020
0,0,0,0,0,5,14,TRUE,FALSE,,,,,2020
1,0,1,1,0,5,17,TRUE,FALSE,1,,,1,2020
0,0,2,1,1,4,19,TRUE,FALSE,,,,,2020
0,0,0,2,1,4,22,TRUE,FALSE,,,,,2020
0,0,0,0,0,16,38,TRUE,FALSE,,,,,2020
0,0,0,0,0,230,0,FALSE,TRUE,,,,,2020
0,0,0,0,0,26,0,FALSE,TRUE,,,,,2020
0,0,0,0,0,20,90,TRUE,FALSE,,,,,2020
0,0,0,1,1,8,23,TRUE,FALSE,,,,,2020
0,0,0,0,0,5,16,TRUE,FALSE,,,,,2020
0,1,0,1,0,1,8,TRUE,FALSE,0,0,,,2020
1,0,0,2,2,19,57,TRUE,FALSE,1,,,1,2020
1,0,1,0,0,4,16,TRUE,FALSE,1,,1,1,2020
0,0,0,0,0,12,48,TRUE,FALSE,,,,,2020
0,0,2,1,1,9,24,TRUE,FALSE,,,,,2020
0,0,0,0,0,192,666,TRUE,FALSE,,,,,2020
1,0,1,1,0,4,9,TRUE,FALSE,1,,,1,2020
0,0,0,1,0,13,42,TRUE,FALSE,,,,,2020
0,0,0,1,0,6,19,TRUE,FALSE,,,,,2020
0,0,0,0,0,2,13,TRUE,FALSE,,,,,2020
0,0,1,0,0,3,19,TRUE,FALSE,,,,,2020
0,0,0,2,0,11,31,TRUE,FALSE,,,,,2020
0,0,0,0,0,2,15,TRUE,FALSE,,,,,2020
0,0,0,0,0,3,16,TRUE,FALSE,,,,,2020
0,0,0,0,0,2,16,TRUE,FALSE,,,,,2020
0,0,3,0,0,11,27,TRUE,FALSE,,,,,2020
0,0,1,0,0,73,266,TRUE,FALSE,,,,,2020
0,0,1,0,0,5,8,TRUE,FALSE,,,,,2020
0,0,0,0,0,73,296,TRUE,FALSE,,,,,2020
0,0,1,0,1,43,111,TRUE,FALSE,,,,,2020
0,0,0,0,0,13,42,TRUE,FALSE,,,,,2020
0,0,2,2,2,12,23,TRUE,FALSE,,,,,2020
0,0,0,0,0,20,69,TRUE,FALSE,,,,,2020
0,0,0,1,0,83,193,TRUE,FALSE,,,,,2020
0,0,0,0,0,49,167,TRUE,FALSE,,,,,2020
0,0,1,0,1,166,392,TRUE,FALSE,,,,,2020
0,1,1,1,1,5,6,TRUE,FALSE,0,,,0,2020
0,0,0,0,0,7,26,TRUE,FALSE,,,,,2020
0,1,1,1,1,6,8,TRUE,FALSE,0,0,,,2020
0,0,1,0,1,8,18,TRUE,FALSE,,,,,2020
0,0,0,0,0,9,19,TRUE,FALSE,,,,,2020
0,0,0,3,0,31,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,8,0,FALSE,FALSE,,,,,2020
0,0,0,1,0,1,3,TRUE,FALSE,,,,,2020
0,0,1,0,0,60,0,FALSE,FALSE,,,,,2020
0,0,0,1,0,2,10,TRUE,FALSE,,,,,2020
0,0,1,0,0,50,105,TRUE,FALSE,,,,,2020
0,0,0,0,0,39,103,TRUE,FALSE,,,,,2020
0,0,0,0,0,5,0,FALSE,FALSE,,,,,2020
2,1,2,2,3,19,0,FALSE,FALSE,,,,,2020
0,0,1,2,0,27,75,TRUE,FALSE,,,,,2020
0,0,0,1,0,9,34,TRUE,FALSE,,,,,2020
0,0,0,1,0,35,0,TRUE,FALSE,,,,,2020
0,0,0,0,0,31,96,TRUE,FALSE,,,,,2020
1,1,1,2,0,9,31,TRUE,FALSE,,,,,2020
0,1,0,1,0,27,120,TRUE,FALSE,0,,,0,2020
0,0,1,0,0,1,0,FALSE,FALSE,,,,,2020
0,0,1,1,1,3,5,TRUE,FALSE,,,,,2020
0,0,0,0,0,43,0,FALSE,FALSE,,,,,2020
0,0,0,0,0,13,32,TRUE,FALSE,,,,,2020
0,0,1,1,0,3,12,TRUE,FALSE,,,,,2020
0,0,1,0,0,4,8,TRUE,FALSE,,,,,2020
1,1,0,1,1,5,9,TRUE,FALSE,,,,,2020
0,0,1,1,0,3,15,TRUE,FALSE,,,,,2020
0,0,0,0,0,4,11,TRUE,FALSE,,,,,2020
0,0,1,1,0,8,22,TRUE,FALSE,,,,,2020
0,0,0,1,0,34,98,TRUE,FALSE,,,,,2020
0,0,1,0,0,5,15,TRUE,FALSE,,,,,2020
0,0,0,3,0,59,0,FALSE,FALSE,,,,,2020
